C00103 + C00001 <=> C00031 + C00009
C00103 + C00001 <=> C00267 + C00009
C00620 <=> C00117
C01171 <=> C03735
C00103 <=> C00668
C00103 <=> C00092
C04261 + C00031 <=> C00615 + C00668
C00092 + C00001 <=> C00031 + C00009
C00668 + C00001 <=> C00267 + C00009
C00081 + C00031 <=> C00104 + C00092
C00081 + C00095 <=> C00104 + C00085
C00131 + C00031 <=> C00206 + C00092
C00131 + C00095 <=> C00206 + C00085
C00081 + C00159 <=> C00104 + C00275
C00131 + C00159 <=> C00206 + C00275
C00081 + C00329 <=> C00104 + C00352
C00131 + C00329 <=> C00206 + C00352
C00081 + C00738 <=> C00104 + C02965
C00131 + C00738 <=> C00206 + C02965
C00081 + C00794 <=> C00104 + C01096
C00131 + C00794 <=> C00206 + C01096
C00002 + C00031 <=> C00008 + C00092
C00002 + C00095 <=> C00008 + C00085
C00002 + C00095 <=> C00008 + C05345
C00002 + C00159 <=> C00008 + C00275
C00002 + C00221 <=> C00008 + C01172
C00002 + C00267 <=> C00008 + C00668
C00002 + C00329 <=> C00008 + C00352
C00002 + C00738 <=> C00008 + C02965
C00002 + C00794 <=> C00008 + C01096
C00002 + C02336 <=> C00008 + C05345
C00404 + C00031 <=> C00404 + C00092
C00404 + C00221 <=> C00404 + C01172
C00404 + C00267 <=> C00404 + C00668
C00008 + C00031 <=> C00020 + C00092
C00267 + C00008 <=> C00668 + C00020
C00221 + C00008 <=> C01172 + C00020
C00124 <=> C00984
C00267 <=> C00221
C00668 <=> C01172
C00092 <=> C00085
C00668 <=> C05345
C01172 <=> C05345
C06187 + C00001 <=> C00530 + C01172
C06188 + C00001 <=> C02323 + C01172
"C04534 + C00001 <=> C00031 + C00092
REMARK      Same as: R06112"
C00447 + C00001 <=> C05382 + C00009
C00354 + C00001 <=> C00085 + C00009
C05378 + C00001 <=> C05345 + C00009
C00063 + C00085 <=> C00112 + C00354
C00075 + C00085 <=> C00015 + C00354
C00081 + C00085 <=> C00104 + C00354
C00002 + C05382 <=> C00008 + C00447
C01097 + C00002 <=> C03785 + C00008
C00063 + C01097 <=> C00112 + C03785
C00075 + C01097 <=> C00015 + C03785
C00081 + C01097 <=> C00104 + C03785
C00002 + C00085 <=> C00008 + C00354
C00002 + C05345 <=> C00008 + C05378
C00008 + C00085 <=> C00020 + C00354
C05345 + C00008 <=> C05378 + C00020
C00013 + C00085 <=> C00009 + C00354
C00013 + C05345 <=> C00009 + C05378
C00447 <=> C00111 + C00279
C01094 <=> C00111 + C00577
C00354 <=> C00111 + C00118
C05378 <=> C00111 + C00118
C00118 <=> C00111
C00118 + C00009 + C00003 <=> C00236 + C00004 + C00080
C00118 + C00009 + C00006 <=> C00236 + C00005 + C00080
C00118 + C00006 + C00001 <=> C00197 + C00005 + C00080
C00118 + C00001 + 2 C00139 <=> C00197 + 2 C00080 + 2 C00138
C00118 + C00003 + C00001 <=> C00197 + C00004 + C00080
C00236 <=> C01159
C00002 + C00197 <=> C00008 + C00236
C00631 <=> C00197
C01159 + C00615 <=> C00197 + C04262
C01159 + C00001 <=> C00631 + C00009
C03356 <=> C04309 + C00001
C00631 <=> C00074 + C00001
C00044 + C00022 <=> C00035 + C00074
C00063 + C00022 <=> C00112 + C00074
C00075 + C00022 <=> C00015 + C00074
C00081 + C00022 <=> C00104 + C00074
C00131 + C00022 <=> C00206 + C00074
C00286 + C00022 <=> C00361 + C00074
C00201 + C00022 <=> C00454 + C00074
C00002 + C00022 <=> C00008 + C00074
C00081 + C00036 <=> C00104 + C00074 + C00011
C00044 + C00036 <=> C00035 + C00074 + C00011
C00002 + C00036 <=> C00008 + C00074 + C00011
2 C00139 + C00109 + C00010 <=> 2 C00138 + C00100 + C00011 + 2 C00080
C16396 <=> C16399
2 C00138 + C00024 + C00011 + 2 C00080 <=> 2 C00139 + C00022 + C00010
2 C00138 + C00091 + C00011 + 2 C00080 <=> 2 C00139 + C00026 + C00010
C00161 + C00010 + 2 C00139 <=> C00040 + C00011 + 2 C00138 + 2 C00080
C05984 + C00003 <=> C00109 + C00004 + C00080
C05823 + C00003 <=> C00957 + C00004 + C00080
C00186 + C00003 <=> C00022 + C00004 + C00080
C00022 + C00068 <=> C05125 + C00011
C00022 + C00010 + C00003 <=> C00024 + C00011 + C00004 + C00080
C05125 + C15972 <=> C16255 + C00068
C00022 + C15972 <=> C16255 + C00011
C00024 + C15973 <=> C00010 + C16255
C06899 + C00004 + C00080 <=> C07490 + C00003 + C00001
C00226 + C00003 <=> C00071 + C00004 + C00080
C00469 + C00003 <=> C00084 + C00004 + C00080
C00473 + C00003 <=> C00376 + C00004 + C00080
C00756 + C00003 <=> C01545 + C00004 + C00080
C05444 + C00003 <=> C05445 + C00004 + C00080
C05576 + C00003 <=> C05577 + C00004 + C00080
C06611 + C00003 <=> C06613 + C00004 + C00080
C06612 + C00003 <=> C16348 + C00004 + C00080
C14089 + C00003 <=> C14090 + C00004 + C00080
C02909 + C00003 <=> C14099 + C00004 + C00080
C07645 + C00004 + C00080 <=> C16551 + C00003
C16586 + C00003 <=> C16587 + C00004 + C00080
C00114 + C00003 <=> C00576 + C00004 + C00080
C00114 + C00006 <=> C00576 + C00005 + C00080
C16310 + C00004 + C00080 <=> C08492 + C00003
C01612 + C00003 <=> C01450 + C00004 + C00080
C16595 + C00003 <=> C16596 + C00004 + C00080
C00132 + 2 C18233 <=> C00067 + 2 C18234 + 2 C00080
C00469 + 2 C18233 <=> C00084 + 2 C18234 + 2 C00080
C06753 + 2 C18233 <=> C06754 + 2 C18234 + 2 C00080
C00226 + 2 C18233 <=> C00071 + 2 C18234 + 2 C00080
C00800 + C00006 <=> C00191 + C00005 + C00080
C00226 + C00006 <=> C00071 + C00005 + C00080
C00469 + C00006 <=> C00084 + C00005 + C00080
C00116 + C00006 <=> C00577 + C00005 + C00080
C06103 + C00006 <=> C06102 + C00005 + C00080
C00069 + C00006 <=> C00071 + C00005 + C00080
C00469 + C00399 <=> C00084 + C00390
C05986 + 2 C00125 <=> C05985 + 2 C00126 + 2 C00080
C00469 + 2 C00125 <=> 2 C00126 + C00084 + 2 C00080
C06753 + 2 C00125 <=> C06754 + 2 C00126 + 2 C00080
C05993 + C00010 <=> C00020 + C00024
C00002 + C00033 <=> C00013 + C05993
C00002 + C00163 + C00010 <=> C00020 + C00013 + C00100
C05983 + C00010 <=> C00020 + C00100
C00002 + C00163 <=> C00013 + C05983
C00002 + C00033 + C00010 <=> C00020 + C00013 + C00024
C00002 + C00163 + C00010 <=> C00008 + C00009 + C00100
C00002 + C00033 + C00010 <=> C00008 + C00024 + C00009
C00037 + C00101 + C00003 <=> C00143 + C00014 + C00011 + C00004 + C00080
C00579 + C00003 <=> C00248 + C00004 + C00080
C00322 + C00010 + C00003 <=> C00527 + C00011 + C00004 + C00080
C00026 + C00010 + C00003 <=> C00091 + C00011 + C00004 + C00080
C02972 + C00003 <=> C02051 + C00004 + C00080
C15973 + C00003 <=> C15972 + C00004 + C00080
C16832 + C00003 <=> C16237 + C00004 + C00080
C00433 + C00006 + C00001 <=> C00026 + C00005 + C00080
C00555 + C00006 + C00001 <=> C00334 + C00005 + C00080
C02670 + C00003 + 2 C00001 <=> C00818 + C00004 + C00080
C06613 + C00001 <=> C06614 + 2 C00080
C16348 + C00001 <=> C06615 + 2 C00080
C00071 + C00003 + C00001 <=> C00060 + C00004 + C00080
C00071 + C00003 + C00001 <=> C00162 + C00004 + C00080
C00084 + C00003 + C00001 <=> C00033 + C00004 + C00080
C05665 + C00003 + C00001 <=> C00099 + C00004 + C00080
C00577 + C00003 + C00001 <=> C00258 + C00004 + C00080
C00555 + C00003 + C00001 <=> C00334 + C00004 + C00080
C00637 + C00003 + C00001 <=> C00954 + C00004 + C00080
C05985 + C00003 + C00001 <=> C00804 + C00004 + C00080
C01149 + C00003 + C00001 <=> C01181 + C00004 + C00080
C06002 + C00003 + C00001 <=> C02170 + C00004 + C00080
C05130 + C00003 + C00001 <=> C02835 + C00004 + C00080
C05445 + C00003 + C00001 <=> C04554 + C00004 + C00080
C05634 + C00003 + C00001 <=> C05635 + C00080 + C00004
C05936 + C00003 + C00001 <=> C02946 + C00004 + C00080
C06754 + C00003 + C00001 <=> C06755 + C00004 + C00080
C02576 + C00001 + C00003 <=> C11924 + C00004 + C00080
C03461 + C00003 + C00001 <=> C16502 + C00004 + C00080
C06899 + C00003 <=> C11150 + C00004 + C00080
C00071 + C00006 + C00001 <=> C00060 + C00005 + C00080
C00084 + C00006 + C00001 <=> C00033 + C00005 + C00080
C00601 + C00003 + C00001 <=> C07086 + C00004 + C00080
C00601 + C00006 + C00001 <=> C07086 + C00005 + C00080
C03765 + C00003 + C00001 <=> C00642 + C00004 + C00080
C03765 + C00006 + C00001 <=> C00642 + C00005 + C00080
C04043 + C00003 + C00001 <=> C01161 + C00004 + C00080
C04043 + C00006 + C00001 <=> C01161 + C00005 + C00080
C05577 + C00003 + C00001 <=> C05580 + C00004 + C00080
C05577 + C00006 + C00001 <=> C05580 + C00005 + C00080
C05581 + C00003 + C00001 <=> C05582 + C00004 + C00080
C05581 + C00006 + C00001 <=> C05582 + C00005 + C00080
C05583 + C00003 + C00001 <=> C05584 + C00004 + C00080
C05583 + C00006 + C00001 <=> C05584 + C00005 + C00080
C05827 + C00003 + C00001 <=> C05828 + C00004 + C00080
C07645 + C00003 + C00001 <=> C07646 + C00004 + C00080
C07645 + C00006 + C00001 <=> C07646 + C00005 + C00080
C16587 + C00003 + C00001 <=> C16591 + C00004 + C00080
C00002 + C00022 + C00288 <=> C00008 + C00009 + C00036
C00158 <=> C00311
C00158 <=> C00417 + C00001
C00311 <=> C00417 + C00001
C00311 + C00006 <=> C00026 + C00011 + C00005 + C00080
C00311 + C00006 <=> C05379 + C00005 + C00080
C05379 <=> C00026 + C00011
C00311 + C00003 <=> C00026 + C00011 + C00004 + C00080
C05533 <=> C00322 + C00011
C05662 + C00003 <=> C05533 + C00004 + C00080
